tractid00,totalpop,households,pcthhchild,pctind_finance,pctind_professional,pctocc_profmanage,pctcollege,pctinc_0_10K,pctinc_10K_15K,pctinc_15K_20K,pctinc_20K_25K,pctinc_25K_30K,pctinc_30K_35K,pctinc_35K_40K,pctinc_40K_45K,pctinc_45K_50K,pctinc_50K_60K,pctinc_60K_75K,pctinc_75K_100K,pctinc_100K_125K,pctinc_125K_150K,pctinc_150K_more,medhhincome,pctpoverty,pctpublicassist,units,pctown,pctrent,pctvacant,medianvalue,pctrent_0_300,pctrent_300_600,pctrent_600_800,pctrent_800_1000,pctrent_1000_1250,pctrent_1250_1500,pctrent_1500_2000,pctrent_2000_more,medianrent,pctincomerent_30_more,medianpctincomerent,pctinc_mortgage_30_more,pctinc_nomortgage_30_more,pctsameres,pctunits_newres
"25017300100",2845,978,33.11,1.97,6.32,33.81579,25.52,2.24,1.33,2.04,2.76,2.65,2.14,4.39,3.67,3.67,9.29,7.35,21.63,16.02,10.51,10.31,85296,3.72,.82,1011,91.92,8.08,3.26,199542,0,21.82,21.82,23.64,20,9.09,3.64,0,825,19.67,23.5,20.57,4.54,75.74,4.71
"25017301101",3869,1381,35.56,4.32,9.88,39.7543,32.55,3.61,2.02,2.75,2.46,1.95,1.16,2.17,3.61,4.48,7.73,10.26,20.66,13.73,9.54,13.87,83293,3.48,3.61,1419,78.86,21.14,2.68,213476,9.81,18.49,15.85,26.42,15.09,7.55,6.79,0,841,22.61,20.1,21.89,2.58,65.64,13.61
"25017301102",5329,1729,39.76,5.31,10.93,38.5214,24.99,2.05,1.29,2.34,1.58,2.52,4.1,3.98,3.22,2.58,2.99,10.83,22.95,15.22,10.54,13.99,88044,3.8,1.41,1765,88.78,11.22,2.04,216317,0,8.75,9.38,30,30.63,13.12,7.5,.62,866,20.74,19.799999,23.71,1.68,75.98,6.37
"25017302100",6303,2029,25.61,5.06,12.32,35.80028,19.62,4.21,2.08,1.98,2.38,3.12,3.97,4.66,3.92,3.47,7.34,11.06,16.56,13.14,9.67,12.34,76514,1.92,.79,2116,71.76,28.24,4.11,203871,10.05,19.56,16.82,17.37,15.9,9.14,8.78,2.19,828,21.34,21.4,20.65,1.67,58.91,20.01
"25017302200",70,38,18.46,0,0,0,18.87,38.64,20.45,18.18,15.91,9.09,0,0,0,0,0,0,0,0,0,0,3494,0,31.82,40,2.63,97.37,5,304386,0,46.88,50,3.12,0,0,0,0,656,100,50.099998,0,0,15.38,76.19
"25017310100",3881,1930,24.68,8.01,12.38,27.21854,16.88,22.44,11.06,9.66,5.97,5.82,6.65,5.45,4.16,3.27,4.57,5.66,7.74,2.7,1.71,3.12,25824,34.53,8.99,2025,7.62,92.38,4.69,140965,19.94,23.75,17.48,12.32,12.04,7.45,6.78,.28,702,47,29.6,100,0,34.28,67.52
"25017310200",6070,2194,31.1,3.17,13.03,34.99837,21.04,6.49,3.22,2.95,2.99,3.36,3.72,4.54,3.76,3.9,11.25,15.92,18.41,8.48,5.58,5.4,63403,7.97,2.68,2288,55.42,44.58,4.11,166263,2.21,14.11,14.11,27.58,25.58,12,4.42,0,943,36.93,24.4,15.81,3.84,52.3,34.77
"25017310300",6157,2329,33.56,4.03,10.18,24.94874,12.83,9.34,4.69,4.52,2.9,3.03,3.67,5.2,5.29,5.25,10.03,16.04,14.8,7.04,4.1,4.1,56479,14.23,5.16,2414,44.05,55.95,3.52,149217,7.79,16.74,14.74,25.62,21.91,9.65,3.55,0,897,30.31,21.5,19.2,7.16,49.54,39.29
"25017310400",3581,1157,37.75,3.67,9.86,22.03024,4.37,10.81,5.28,4.41,5.36,7.01,8.74,8.65,4.58,2.68,7.7,10.47,11.94,6.57,3.63,2.16,39790,24.12,8.74,1209,36.91,63.09,4.3,129060,5.8,15.56,14.29,31.26,24.89,7.64,.57,0,885,38.6,27,27.88,3.33,46.58,47.96
"25017310500",3353,1172,26.3,3.73,10.42,24.08027,15.78,8.61,4.31,3.89,3.72,3.38,2.96,5.24,5.15,5.15,9.88,11.57,16.05,10.3,6.59,3.12,57281,6.58,4.22,1223,44.03,55.97,4.17,170456,2.85,12.68,12.36,26.62,29.64,13.47,2.38,0,963,34.5,24.799999,26.82,7.87,46.33,38.48
"25017310601",5392,1916,28.76,4.89,8.18,32.03883,19.95,6.24,3.07,2.76,4.58,3.95,2.24,4.47,3.74,3.69,9.52,7.49,16.22,11.91,8.11,11.96,70941,2.18,2.13,1942,57.36,42.64,1.34,201166,6.58,17.49,16.13,30.89,21.71,5.71,1.36,.12,848,22.2,22.200001,22.33,5.44,48.87,30.06
"25017310602",5610,2212,29.09,6.11,6.68,30.83893,21.38,3.82,2.16,3.05,3.64,3.68,3.46,7.46,6.33,5.39,8.22,11.9,18.42,9.03,5.48,7.95,63114,2.61,1.53,2284,56.42,43.58,3.15,181685,3.68,15.28,14.84,31.31,21.89,8.45,4.12,.33,901,33.4,21.6,18.71,1.98,58.27,27.3
"25017310700",4575,1518,27.68,4.16,8.96,29.77473,16.23,8.07,4.89,8.33,6.35,5.69,5.22,4.76,5.29,5.62,10.38,9.13,12.63,4.43,2.98,6.22,45445,14.97,3.24,1593,29.78,70.22,4.71,163963,11.87,20.91,17.61,17.32,15.66,9.44,6.61,.58,804,37.72,24.5,6.43,17.86,38.19,48.14
"25017310800",2457,345,18.68,1.82,11.27,21.2305,7.48,13.22,7.47,10.34,6.61,5.17,3.74,4.02,3.74,4.6,14.37,5.75,8.05,7.18,4.89,.86,40661,34.42,17.82,361,9.57,90.43,4.43,160716,14.86,26.63,22.6,21.98,10.84,.93,0,2.17,722,41.79,24.4,25,0,33.56,58.02
"25017311000",2754,1208,36.1,3.97,11.55,14.80144,5.53,36.21,17.03,11.5,8.47,6.83,5.1,2.77,2.25,1.64,1.73,1.99,3.46,.69,.17,0,13836,57.28,15.47,1235,1.74,98.26,2.19,161798,44.12,31.09,15.67,3.92,2.47,1.02,.43,1.36,338,31.61,27.5,0,0,56.78,52.98
"25017311100",2286,574,45.82,1.21,11.26,22.25201,6.3,7.11,4.42,8.37,8.06,7.58,6.64,2.21,3.95,5.69,11.53,8.53,12.8,7.74,4.58,.95,47306,28.06,10.27,636,21.25,78.75,9.75,134201,0,26.94,28.54,26.71,12.79,2.74,2.28,0,770,42.26,24.9,26.67,9.33,47.41,52.79
"25017311200",3374,1074,41.91,4.15,2.68,13.25203,6.84,12.14,6.39,7.23,4.91,5,5.75,6.67,6.3,5.56,6.3,11.49,11.21,4.73,2.87,3.52,41138,27.15,16.96,1129,24.95,75.05,4.87,136771,1.88,24.81,25.69,26.82,16.17,3.76,1,0,795,43.23,27.6,30.71,2.86,39.45,56.61
"25017311300",3954,1317,33.79,4.32,4.2,27.85874,16.24,6.71,3.39,3.39,4.75,5.28,5.43,6.49,6.71,6.03,6.94,12.52,11.84,8.07,6.11,6.41,54300,7.8,5.88,1375,38.19,61.81,4.22,183714,1.64,17.91,18.28,33.8,21.31,4.92,.88,1.26,878,38.79,25.299999,6.85,5.61,49.94,43.88
"25017311400",5857,2338,26.93,5.19,13.45,39.09451,34.91,3.9,2.15,2.83,2.87,3.22,3.56,5.02,5.66,5.88,9.35,13.34,17.42,8.79,6.13,9.83,65621,7.87,4.33,2500,31.69,68.31,6.48,178303,1.75,7.08,6.83,31.06,31.62,15.65,5.57,.44,994,18.72,19.6,18.18,3.39,39.62,57.32
"25017311500",2908,1040,33.43,2.61,9.99,35.11166,27.22,4.52,2.41,2.69,3.37,2.98,2.02,4.91,4.33,4.33,8.08,12.61,17.32,11.36,8.95,10.2,71954,5.24,3.08,1085,53.46,46.54,4.15,204006,0,13.64,14.46,32.23,26.65,9.92,2.48,.83,928,26.45,21.299999,18.01,3.05,57.22,29.72
"25017311600",5099,1862,35.24,4.3,8.02,37.59399,24.01,9.29,4.22,2.19,3.04,3.58,3.95,3.69,3.42,3.42,8.97,10.74,15.44,9.62,6.73,11.7,64477,14.81,3.21,1903,66.86,33.14,2.15,198595,10.18,11.35,8.01,27.21,23.54,11.35,7.01,1.17,965,35.12,25.6,16.92,3.88,63.97,19.6
"25017311700",4923,1556,37.13,4.33,9.13,24.19201,12.05,4.81,3.21,6.54,5,3.91,2.76,5.2,5.2,5,7.06,15.91,17.77,7.83,5,4.75,61953,13.5,5,1627,50.45,49.55,4.36,167886,3.06,15.45,15.31,26.1,24.9,11.05,3.99,.13,913,42.02,25.200001,22.68,2.65,56.08,32.26
"25017311800",3516,977,43.91,3.05,8.68,9.851446,5,8.43,4.52,5.45,4.11,4.93,6.37,3.08,4.21,5.86,14.7,10.17,15.01,5.76,2.67,4.62,51418,14.65,7.4,1019,34.08,65.92,4.12,166398,11.18,19.41,16.3,26.09,19.1,6.37,1.71,0,835,36.8,26.700001,10.14,7.25,52.31,51.89
"25017311900",2666,1131,30.23,1.77,11.34,15.60874,8,20.49,10.16,9.28,7.42,6.45,5.48,4.24,2.74,2.3,9.45,7.6,7.95,3.27,1.41,1.68,26468,23.28,11.22,1196,16.27,83.73,5.43,140153,25.7,28.49,20.22,13.33,7.96,2.47,1.18,.65,571,41.8,28.1,15.66,8.43,35.84,58.36
"25017312000",2977,970,39.07,1.65,9.08,10.6422,4.89,11.38,6.15,7.38,6.05,6.15,6.56,6.46,4.21,2.97,6.67,10.26,9.95,6.77,4.51,4.41,39891,27.69,12.21,1016,38.25,61.75,4.53,143264,2.92,21.82,21.99,25.09,18.56,5.84,1.89,2.06,825,45.82,29,19.32,4.55,49.04,46.59
"25017312100",3112,1094,37.4,4.18,7.43,19.27245,14.86,8.74,5.1,7.92,5.1,5.1,5.83,3.19,4.28,5.1,8.2,11.84,14.75,5.74,3.37,5.74,49756,14.39,7.01,1140,32.08,67.92,4.04,129466,10.85,14.38,10.99,29.44,22.66,8.55,3.12,0,890,40.27,27.1,16.13,5.07,43.54,47.16
"25017312200",4741,1747,35.18,4.65,11.48,26.09473,15.71,8.49,4.39,4.67,3.87,3.65,3.42,3.82,4.05,4.16,8.03,13.45,17.15,9.12,6.1,5.59,60328,18.59,5.53,1861,52.38,47.62,6.13,152870,17.74,15.97,10.06,18.74,21.13,10.94,4.65,.75,897,28.98,22.700001,20.84,3.33,56.63,34.23
"25017312300",5023,1990,27.44,4.62,10.54,23.92538,14.91,3.23,1.97,3.38,4.29,4.34,3.88,4.34,5.25,5.9,10.44,14.13,17.2,9.54,6.21,5.85,63061,4.17,1.72,2036,60.45,39.55,2.26,166939,2,8.89,8.64,30.04,34.54,14.27,1.5,.13,1013,31.88,24.4,19.14,2.58,53.11,31.49
"25017312400",2405,941,32.1,3.15,3.03,11.68539,6.81,13.42,7.72,11.31,7.61,5.71,3.91,4.12,4.23,4.76,10.57,6.45,8.67,6.03,3.81,1.8,35541,20.82,14.38,978,19.98,80.02,3.78,156657,23.46,23.03,15.16,20.17,14.45,3.72,0,0,694,41.63,27.9,10.14,0,44.08,53.4
"25017312501",4497,1665,30.15,7.09,10.09,44.55236,37.48,4.49,2.28,2.28,2.16,2.1,1.98,4.55,4.37,4.07,5.99,9.58,14.37,13.47,9.7,18.62,85896,2.62,1.38,1721,72.31,27.69,3.25,244997,0,16.51,17.66,30.96,21.56,7.8,5.28,.23,905,39.05,23.1,15.54,2.05,64.03,19.1
"25017312502",3999,1630,27.43,8.31,13.21,42.72517,36.05,2.86,2.07,4.51,4.63,3.35,1.28,2.5,2.31,2.44,6.09,12.61,15.53,11.69,8.47,19.73,82247,2.72,2.62,1672,70.86,29.14,2.51,245268,5.89,19.79,18.74,26.95,17.26,5.05,5.89,.42,843,33.68,22,10.37,4.49,61.98,20.37
"25017313101",4927,1648,33.92,5.33,16.81,49.96377,35.53,.3,.85,3.76,2.31,2.25,2.49,1.03,2.25,2.91,4.98,6.67,9.77,16.69,14.87,28.76,115809,2.1,1.33,1686,85.92,14.08,2.25,328873,13.43,10.65,5.56,28.24,21.76,8.8,7.41,4.17,938,21.12,23.700001,22.06,.7,60.17,9.77
"25017313102",6154,2083,35.68,6.43,8.7,41.17276,26.67,3.82,2.25,3.49,1.34,1.34,2.05,2.34,1.53,1.77,8.84,13.81,16.96,15.24,11.47,13.76,85070,5.52,2.29,2120,82.96,17.04,1.75,239992,9.44,5.9,2.65,35.4,27.73,10.91,7.37,.29,952,29.68,23.299999,24.54,5,62.38,12.44
"25017314101",5548,1998,34.81,5.26,8.18,28.09491,13.56,3.36,2.13,3.86,2.77,2.92,3.41,3.12,4.01,4.35,6.13,10.83,15.68,12.81,10.83,13.8,79061,2.01,1.09,2040,73.82,26.18,2.06,212394,4.17,3.18,1.59,49.11,32.21,7.95,1.79,0,994,27.04,24.4,17.48,4.79,68.61,15.18
"25017314102",7052,2768,30.42,5.21,10.11,35.75966,20.94,2.9,1.88,3.58,1.92,1.56,1.56,3.04,4.13,4.71,7.09,11.73,24.5,11.98,7.56,11.91,79103,2.3,0,2822,78.43,21.57,1.91,192778,13.87,12.33,7.71,17.12,26.37,15.24,7.19,.34,1031,34.45,24,15.63,2.78,64.28,14.49
"25017314200",5533,2030,31.85,6.27,9.78,34.67942,16.27,5.19,3.03,4.75,2.25,2.69,4.11,2.45,2.79,3.03,8.81,14.83,17.33,10.23,6.9,11.5,70005,5.29,1.42,2061,73.99,26.01,1.5,208200,6.81,14.83,13.23,31.06,17.64,7.41,9.02,.2,958,31.3,23.4,15.87,6.92,65.8,14.43
"25017314301",7805,2854,31.06,6.55,13.09,33.88262,23.15,1.85,.94,1.05,3.74,3.78,2.69,2.66,3.18,3.74,7.07,13.02,18.72,12.77,9.34,15.4,83960,2.1,.84,2907,79.85,20.15,1.82,221999,0,8.92,9.67,37.55,28.25,10.41,3.9,1.49,932,23.85,22.200001,16.17,1.84,66.05,15.42
"25017314302",2624,801,39.48,12.79,9.67,44.23792,32.24,2.36,1.05,0,1.83,1.7,.65,.65,.26,0,2.62,10.99,21.6,18.72,15.31,22.12,108131,.88,0,813,96.63,3.37,1.48,281794,0,0,0,0,20.83,29.17,20.83,29.17,1480,0,17.5,24.67,2.63,76.49,2.81
"25017315100",5277,1784,34.53,5.22,14.31,44.5779,30.4,2.33,1.33,2.06,1.89,1.44,.72,2.39,1.89,1.78,5.5,8.56,13.61,15.22,13.78,27.5,110080,2.7,1.56,1818,94,6,1.87,299381,0,7.59,7.59,11.39,16.46,25.32,31.65,1.27,1358,45.22,40.400002,18.65,4.71,72.65,3.59
"25017315200",7265,2708,30.82,8.39,12.98,44.77803,31.05,1.97,1.52,3.76,2.64,2.23,1.97,3.31,3.16,2.9,4.98,10,14.24,14.54,13.5,19.34,98281,3.31,2.31,2810,81.68,18.32,3.63,282200,13.85,7.74,2.85,4.28,10.59,14.05,24.85,22,1442,36.42,24.700001,25.32,3.45,61.38,14.51
"25017315401",3736,1370,22.39,9.22,4.88,34.35785,22.65,3.36,2.29,4.81,2.67,1.91,1.45,5.49,3.66,2.59,5.95,7.86,15.71,13.73,10.83,17.62,86934,1.25,1.37,1397,83.07,16.93,1.93,234851,19.69,25.91,19.69,6.22,9.33,9.33,9.33,.52,505,44.13,29.4,18.98,1.62,47.67,9.46
"25017315402",2833,897,35.48,4.34,9.98,39.42963,28.95,.83,.31,0,0,.62,1.56,1.04,1.66,1.76,3.01,10.48,19.5,14.83,13.8,30.6,113296,0,0,901,95.54,4.46,.44,280847,0,0,0,25,22.92,8.33,25,18.75,1173,27.86,21.1,18.12,0,68.37,6.39
"25017315403",1763,594,36.52,5.1,13.01,30.84622,14.92,2.04,.85,0,2.9,2.9,1.87,1.53,1.7,2.21,6.98,11.07,19.93,19.08,13.29,13.8,98889,1.85,2.04,602,85.52,14.48,1.33,285176,0,26.09,28.26,32.61,13.04,0,0,0,804,22.81,14.1,25.35,0,80.35,5.99
"25017315500",7977,2611,34.31,8.32,10.69,34.13033,18.51,1.08,.61,.92,3.15,3.53,3.11,1.5,2.57,3.38,8.45,10.29,19.01,13.79,10.52,18.09,88188,1.15,1.61,2630,95.17,4.83,.72,247297,0,0,0,11.54,11.54,16.67,44.87,15.38,1618,41.27,34.299999,21.11,3.59,74.03,3.1
"25017316101",5237,1627,37.09,4.83,11.05,31.11588,24.81,1.04,.55,.49,1.54,1.9,1.97,3.19,2.83,2.89,6.63,8.35,19.72,15.79,12.65,20.52,98709,1.89,.61,1633,93.05,6.95,.37,287341,0,0,0,21.21,41.67,28.03,9.85,0,1234,20.28,25.299999,19.25,3.03,72.47,3.21
"25017316102",6091,2098,33.52,10.28,14.36,37.74878,26.68,3.32,1.99,3.22,2.56,2.7,3.08,3.22,2.09,1.94,7.02,6.97,16.88,13.75,10.29,21,94213,2.64,1.38,2120,84.32,15.68,1.04,306280,15.44,16.11,11.07,10.07,10.4,6.04,17.45,13.42,863,35.05,27,16.29,4.04,70.31,8.77
"25017316201",4006,1274,35.35,6.7,12,37.39759,23.6,1.86,1.24,2.64,3.26,2.25,.39,2.1,1.71,1.55,4.81,9.39,12.89,15.84,14.13,25.85,109370,2.26,1.63,1282,95.29,4.71,.62,299787,0,0,0,11.29,24.19,17.74,32.26,14.52,1402,41.94,26.4,24.81,6.77,76.73,1.88
"25017316202",4183,1350,34.45,8.98,14.43,30.59575,18.6,1.18,1.18,3.55,2,1.7,1.7,2.74,1.92,1.78,5.4,8.14,19.01,17.16,13.31,19.08,99293,4.41,.67,1364,92.67,7.33,1.03,250950,10.47,9.3,6.98,43.02,26.74,4.65,0,0,935,44.8,30,18.21,1.23,65.66,1.55
"25017316300",7118,2710,32.78,5.31,14.22,39.19466,25.13,2.13,1.32,2.32,2.28,2.65,3.13,3.2,2.24,1.99,7.17,13.02,18.5,14.12,10.96,14.96,83803,2.96,1.07,2763,73.17,26.83,1.92,234175,.97,2.92,2.79,7.52,30.08,32.03,21.31,2.37,1245,28.57,21.700001,20.08,2.7,59.05,23.95
"25017316400",6377,1762,30.53,5.05,11.17,34.85437,18.63,.96,.68,1.42,1.3,1.36,1.36,1.7,2.32,3.23,8.39,8.39,20.52,16.04,12.36,19.9,98688,2.86,1.42,1779,92.11,7.89,.96,265290,0,0,0,8.55,14.53,25.64,48.72,2.56,1506,15.11,22.6,19.43,1.62,64.5,5.96
"25017316500",5969,2098,32.9,5.86,11.52,32.8585,25.07,2.28,1.33,2.05,2.9,2.81,2.19,1.95,3.09,3.9,7.19,9.04,19.32,15.56,11.52,14.85,88996,2.85,.43,2130,73.64,26.36,1.5,271918,5.18,7.58,5.91,14.6,24.03,23.48,17.56,1.66,1226,21.86,19.700001,24.89,2.59,63.11,17.44
"25017317101",5891,2517,27.82,4.45,14.54,54.29878,44.55,4.15,2.15,2.31,1.55,2.99,5.3,1.43,3.31,4.22,5.66,9.69,14.51,10.92,9.57,22.28,86071,1.01,2.27,2574,75.84,24.16,2.21,255549,5.07,8.61,7.09,20.95,21.45,11.32,12.33,13.34,1077,50.99,31.700001,12.98,1.98,62.28,17.75
"25017317102",4395,1561,33.99,3.97,16.24,46.45248,37.14,2.77,1.68,2.9,2.77,2.32,1.68,3.29,2.77,2.77,6.71,10.77,11.03,12.71,12.26,23.48,99629,5.61,1.55,1600,80.4,19.6,2.44,273542,5.17,7.24,5.86,17.59,21.72,18.97,15.52,8.28,1161,34.97,25.799999,19.74,2.84,68.02,14.47
"25017317103",5034,1705,35.4,8.09,15.39,49.66156,45.82,.53,.47,1.41,1.58,1.29,.76,1.29,1.81,2.4,6.26,7.03,15.93,14.64,13.7,30.79,110571,.88,1.23,1730,97.01,2.99,1.45,314533,16.28,13.95,9.3,30.23,13.95,6.98,11.63,0,910,81.39,34,16.75,3.59,70.63,1.47
"25017317201",2883,994,37.21,3.98,14.44,71.39001,65.64,0,0,0,1.74,2.04,1.94,1.23,2.04,2.56,5.01,5.21,10.02,13.91,13.19,41.1,132332,0,.61,1003,97.99,2.01,.9,349300,0,0,0,0,0,0,87.5,12.5,1860,100,50.099998,15.42,0,74.42,.81
"25017317202",3445,1197,30.85,7.09,12.41,59.82814,55.55,1.55,.74,.57,2.61,2.37,1.14,.65,1.06,1.23,3.43,8.33,12.75,12.66,12.91,37.83,124025,1.86,0,1206,94.57,5.43,.75,344430,0,7.69,7.69,14.1,33.33,16.67,0,20.51,1150,50,40,14.84,4.49,70.97,4.17
"25017317203",4368,1600,28.98,4.54,10.59,49.64871,33.38,4.09,2.04,1.98,3.65,4.02,3.84,2.66,1.49,1.86,8.11,7.37,14.06,14.06,11.76,18.95,94788,.79,.62,1618,81.62,18.38,1.11,259743,9.92,14.89,11.83,21.37,14.89,9.92,11.45,6.49,917,34.36,25.700001,19.22,5.88,65.49,11.32
"25017317300",7842,3238,29.99,5.6,13.46,48.96789,39.53,4.01,2.38,3.79,2.07,2,2.47,1.79,3.15,3.92,7.9,10.3,17.21,12.99,9.9,16.17,83853,3.24,1.54,3294,77.61,22.39,1.7,228357,3.62,10.58,9.89,21.73,18.66,10.17,18.25,7.1,1035,36.18,24.299999,17.28,6.05,56.15,18.53
"25017318100",6116,2017,34.76,6.24,16.75,58.30033,51.08,.29,.59,2.45,1.13,.83,.79,1.08,1.86,2.26,4.37,7.75,9.86,14.97,15.41,36.27,123344,0,.88,2077,94.89,5.11,2.89,307904,0,6.74,6.74,39.33,29.21,7.87,0,10.11,916,20.59,21.1,16.43,2.03,63.01,2.33
"25017318200",3690,1304,36.18,2.28,12.4,44.23077,38.04,1.45,1.38,3.83,2.83,2.53,2.37,1.99,2.53,2.99,4.75,6.28,14.7,13.09,11.41,27.87,102626,4.96,.69,1338,80.98,19.02,2.54,305333,2.14,10.26,9.83,26.07,26.07,11.97,12.39,.85,1028,34.94,23.1,20.09,1.38,66.26,11.27
"25017318300",7175,2360,37.17,6.42,20.64,66.60654,65.68,.85,.47,.59,.68,.89,1.1,1.49,.98,.98,3.06,4.54,7.22,10.19,11.93,55.08,156833,.44,.38,2389,95.34,4.66,1.21,419377,0,14.43,14.43,22.68,18.56,10.31,6.19,13.4,946,9.17,21.1,13.93,2.07,63.22,2.5
"25017318400",3773,1127,38.93,3.32,23.32,68.76791,68.67,1.32,.97,2.11,2.02,1.32,.35,.79,.53,.35,1.23,6.68,8.88,9.06,9.41,54.97,163277,1.9,0,1137,92.1,7.9,.88,461314,28.89,17.78,7.78,12.22,8.89,5.56,10,8.89,770,26.67,21.5,15.99,2.27,63.05,5.15
"25017320101",8629,2918,36.05,11.12,18.9,59.33193,55.12,3,1.62,2.07,1.14,1.45,2.17,.76,1.93,2.48,3.58,5.69,12.47,10.34,9.41,41.87,120995,1.66,.31,2981,87.59,12.41,2.11,408284,20.41,17.75,10.65,13.02,15.68,8.88,5.33,8.28,817,13.57,20.5,19.74,2.4,60.98,7.75
"25017320102",4717,1526,38.18,8.66,19.41,58.36177,62.62,0,.26,1.18,1.45,1.31,1.05,.46,.99,1.64,4.08,6.84,14.86,11.97,9.93,44.05,131176,.6,.85,1567,95.22,4.78,2.62,427358,0,0,0,0,29.73,29.73,13.51,27.03,1372,24.32,27.5,23.14,1.18,58.51,2.43
"25017321100",6498,2706,27.56,8.79,16.38,49.4363,46.04,4.02,2.14,2.62,1.99,1.96,2.03,3.95,3.65,3.51,6.64,10.44,13.69,9.08,8.15,26.2,85913,5.83,2.25,2764,66.93,33.07,2.1,298163,4.21,7.28,6.14,11.26,21.62,17.52,11.15,20.82,1196,40.34,24.6,15.18,2.78,48.23,27.64
"25017321200",6111,2622,26.95,7.66,14,35.60166,28.79,4.53,2.44,3.05,3.65,3.43,2.7,3.27,3.24,4.11,12.83,13.02,15.23,9.78,6.74,11.99,66298,7.34,.84,2706,63.73,36.27,3.1,219429,1.05,4.53,4.32,22.66,33.09,21.39,11.17,1.69,1147,39.52,26.1,18.46,5.65,51.22,26.58
"25017321300",7259,2967,28.65,5.47,12.74,35.11487,26.68,7.77,4.37,6.19,4.81,4.71,4.84,2.29,2.99,3.83,8.41,8.98,12.17,10.19,7.43,10.99,59858,8.26,4.1,3061,44.99,55.01,3.07,226734,11.1,16.46,13.11,19.86,21.12,10.84,5.93,1.64,919,36.91,25,18.76,5.51,46.24,35.9
"25017321400",2905,1029,28.26,9.09,17.57,52.27135,43.18,.39,.49,1.55,1.36,1.36,1.36,1.84,2.91,3.3,3.88,5.63,15.92,15.63,14.08,30.1,111735,.62,0,1056,81.34,18.66,2.56,260690,0,2.01,2.01,7.38,3.36,0,32.21,53.69,2033,28.12,25.9,16.38,3.75,64.56,16.81
"25017321500",6122,2281,29.92,7.21,11.99,32.80522,24.78,3.51,1.84,2.11,4.17,4.48,3.99,4.7,3.56,3.12,7.99,12.51,17.12,10.67,7.9,12.38,72828,3.69,1.84,2346,61.03,38.97,2.77,222405,4.74,8.29,6.99,38.27,26.78,7.82,3.08,4.15,958,29.14,21.4,16.02,3.58,53.36,25.16
"25017321600",7360,2896,29.71,8.24,15.29,54.92415,46.31,2.55,1.59,2.9,1.83,1.62,1.62,.9,2.04,2.73,4.25,10.18,17.81,15.71,12.01,22.3,99674,1.28,1.55,2970,62.02,37.98,2.49,265425,4.55,3.37,1.82,7.65,26.32,31.42,24.32,.64,1305,22.77,19.799999,16.13,2.55,54.35,30.52
"25017322100",4650,1624,33.03,4.29,16.21,50.05641,41.38,.86,.8,2.27,1.66,1.35,1.11,3.01,2.4,2.15,4.73,10.69,11.68,13.15,11.99,32.15,111639,1.75,.74,1662,91.81,8.19,2.29,275571,4.3,13.98,12.9,5.38,23.66,22.58,17.2,1.08,1265,30.07,26.799999,15.52,1.55,65.44,6.22
"25017322200",3140,1303,27.52,9.6,8.6,35.50682,24.92,7.53,3.69,3,2,2.53,3.61,2.92,2.84,3,6.99,10.22,13.98,13.36,10.6,13.75,77635,2.72,2.53,1340,67.38,32.62,2.76,241615,25.84,15.79,6.7,23.68,13.88,4.55,9.09,.48,820,31.93,25.6,14.58,.88,58.55,24.63
"25017322300",5784,2406,28.79,7.35,11.56,37.87273,23.4,4.62,2.71,4.12,4.04,4,3.83,3.5,3.37,3.37,6.54,12.74,17.07,11.91,8.74,9.41,71101,3.86,2.41,2468,63.26,36.74,2.51,222811,13.88,19.5,15.19,19.14,20.22,8.49,2.27,1.2,816,30.14,22.700001,12.8,3.88,62.48,19.66
"25017322400",4539,1657,32.36,7.15,10.74,36.66803,24.48,2.84,1.45,1.63,1.88,3.57,5.87,4.72,3.93,3.15,3.87,11.13,15.91,13.43,10.34,16.28,84035,2.3,4.66,1698,64.76,35.24,2.41,250138,1.6,15.6,15.96,21.45,19.86,13.48,10.46,1.6,929,26.55,20,18.58,2.4,69.92,22.99
"25017323100",5902,2082,32.33,5.43,21.42,62.02733,61.87,1.34,.96,2.01,2.68,2.01,.77,1.68,1.68,1.63,2.54,6.94,10.24,10.63,12.88,42.12,134642,1.55,.53,2128,87.08,12.92,2.16,401384,10.42,12.74,9.27,15.83,21.24,15.83,13.9,.39,1000,31.36,23.5,19.95,2.12,68.58,8.02
"25017324100",8184,2960,32.82,6.59,17.71,55.73656,48.13,3.78,2.09,2.84,2.06,1.96,1.99,1.59,2.6,3.34,6.42,7.26,13.01,12.33,10.74,27.98,99816,2.35,1.62,3055,83.14,16.86,3.11,331849,12.33,13,8.97,19.96,17.04,9.42,16.59,2.91,920,35.48,27.9,16.01,1.2,65.34,12.46
"25017325100",7287,2982,24.85,4.57,9.88,37.88836,25.91,5.13,3.12,5.33,3.25,3.79,5.2,2.68,3.49,4.09,9.35,10.56,13.24,10.66,7.64,12.47,65187,6.12,2.38,3154,55.7,44.3,5.45,216994,3.92,17.49,17.1,27.29,20.47,8,5.49,.24,874,34.55,23.299999,19.57,4.51,48.09,31.42
