"tractid","year","totalpop","households","pcthhchild","pctind_finance","pctind_professional","pctocc_profmanage","pctcollege","pctinc_0_10K","pctinc_10K_15K","pctinc_15K_20K","pctinc_20K_25K","pctinc_25K_30K","pctinc_30K_35K","pctinc_35K_40K","pctinc_40K_45K","pctinc_45K_50K","pctinc_50K_60K","pctinc_60K_75K","pctinc_75K_100K","pctinc_100K_125K","pctinc_125K_150K","pctinc_150K_more","medhhincome","pctpoverty","pctpublicassist","units","pctown","pctrent","pctvacant","medianvalue","pctrent_0_300","pctrent_300_600","medianrent","pctincomerent_30_more","medianpctincomerent","pctinc_mortgage_30_more","pctinc_nomortgage_30_more","pctsameres","pctrent_600_800","pctrent_800_1000","pctrent_1000_1250","pctrent_1250_1500","pctrent_1500_2000","pctrent_2000_more","pctind_info","pctunits_newres_2000","pctunits_newres","pctrent_600_750","pctrent_750_1000","pctrent_1000_more","pctunits_newres_2005","pctunits_newres_2010"
25025160500,2000,10256,3481,33.27,7.27,11.57,18.35216,7.82,12.8,6.71,7.72,6.03,6.05,6.43,4.53,4.85,4.91,7.06,8.21,10.67,5.34,3.56,5.11,38084,18.23,7.75,3582,28.84,71.16,2.82,215506,14.31,14.43,919,43.79,28.799999,20.46,3.09,44.32,9.71,21.28,21.78,10.04,5.85,2.53,,,49.01,,,,,
25025160600,2000,8348,3017,29.08,7.79,11.56,19.81952,12.11,12.81,5.99,3.87,4.5,5.23,5.89,6.36,4.87,4.77,11.82,8.18,10.46,5.96,4.01,5.23,45214,16.2,4.7,3111,34.7,65.3,3.02,231334,12.56,12.66,936,40.14,28.200001,12.61,6.42,62.95,8.53,21.5,25.37,13.13,6.05,0.21,,,36.09,,,,,
25025170100,2000,6789,2702,29.95,12.24,8.62,25.28253,14.44,9.74,4.78,4.08,4.59,5,5.22,4.45,3.52,3.48,10.15,9.48,12.56,7.41,5.97,9.6,54953,13.68,4.33,2750,59.7,40.3,1.75,241480,5.49,10.05,1013,49.77,32.400002,23.77,8.19,67.01,8.56,22.14,32,17.02,3.72,0.93,,,27.06,,,,,
25025170200,2000,4433,1723,29.91,11.81,9.85,23.07222,9.15,12.34,6.23,6.23,5.41,4.83,4.07,4.13,3.49,2.97,5.82,9.78,14.78,8.91,5.3,5.76,50379,16.06,3.49,1761,52.29,47.71,2.16,258120,20.86,22.09,722,38.86,27.4,20.76,7.18,66.22,15.21,12.15,14.36,7.24,6.5,1.47,,,28.09,,,,,
25025170300,2000,7306,2800,30.13,8.8,6.68,26.58106,11.54,7.84,4.14,4.82,4.64,4.03,3.02,4.53,4.86,5.07,9.17,8.74,15.11,9.78,6.12,8.13,57680,5.43,2.7,2884,68.21,31.79,2.91,248515,0,6.54,1090,38.82,27.9,20.57,14.88,72.71,7.02,24.61,34.48,17,6.3,4.04,,,19.21,,,,,
25025170400,2000,4879,2155,25.56,11.63,8.36,17.96639,15.77,10.5,5.32,5.37,4.12,4.07,4.26,5.41,5.23,5.09,8.37,10.82,13.83,6.8,4.44,6.39,49947,8.93,3.89,2221,44.64,55.36,2.97,221593,7.3,14.09,932,36.2,25.700001,17.15,13.29,62.94,12.11,21.82,26.63,13.23,4.64,0.17,,,30.17,,,,,
25025170500,2000,6074,3085,21.3,10.01,10.98,39.76098,21.85,8.34,4.84,7.31,4.74,4.38,4.61,5.55,4.97,4.22,4.81,7.08,15.06,8.15,4.97,11,52624,8.93,1.1,3270,48.4,51.6,5.66,211718,6.13,15.04,951,49.91,31.6,27.78,3.52,54.78,13.62,16.33,15.56,9.49,17.11,6.78,,,33.29,,,,,
25025170600,2000,4770,1933,31.32,7.12,11.11,24.85261,11.31,6.41,3.6,5.16,6.2,6.51,6.36,3.96,3.96,4.27,8.55,7.66,14.54,8.13,4.85,9.799999,53407,9.26,2.24,2010,58.04,41.96,3.83,249597,5.01,16.78,986,42.26,28.4,33.87,6.29,66.19,15.83,13.8,19.89,15.7,11.37,1.62,,,18.05,,,,,
25025170700,2000,8315,3009,30.01,7.55,9.97,17.97015,8.309999,12.89,6.94,8.6,5.85,5.02,4.55,4.39,4.82,5.12,8.5,9.93,11.1,4.62,3.26,4.39,42001,24.34,4.78,3174,30.28,69.72,5.2,192507,8.03,11.85,1012,43.61,29.4,33.13,2.76,52.49,9.43,23.22,25.64,13.45,8.03,0.34,,,44.73,,,,,
25025170800,2000,4717,2056,26.37,9.93,11.07,26.41589,15.33,9.4,4.48,3.31,3.16,3.41,3.65,4.58,4.87,5.65,11.54,12.07,13.68,8.03,5.31,6.91,55142,5.84,2,2111,39.4,60.6,2.61,235257,10.2,11.11,963,30.46,24.9,27.25,4.61,60.84,7.79,25.04,25.7,12.52,6.22,1.58,,,34.82,,,,,
25025180100,2000,4896,2348,21.88,12.81,17.14,38.89122,30.38,6.82,3.41,3.11,5.71,4.78,2.3,3.37,2.94,2.81,8.87,11.73,15.35,9.21,6.74,12.79,64799,3.55,0.34,2426,45.32,54.68,3.22,265695,13.14,11.18,1123,33.15,24.1,9.77,4.6,52.64,6.72,9.77,24,20.17,12.82,2.19,,,38.63,,,,,
25025180200,2000,4120,1636,31.97,8.52,13.88,36.28035,23.01,5.62,2.81,2.57,3.18,3.12,2.63,4.95,3.36,2.69,7.82,10.57,12.65,11.42,10.26,16.38,76470,2.21,1.41,1658,56.72,43.28,1.33,285447,3.99,11.06,1063,28.11,22.6,17.79,8.5,70.62,10.14,18.43,28.73,16.74,7.22,3.53,,,22.74,,,,,
25025180300,2000,3191,1189,33.52,12.06,9.34,42.75198,37.96,2.28,1.23,1.49,1.58,1.49,1.14,3.51,3.6,3.6,5.18,10.1,18.88,14.14,10.62,21.07,94545,0.68,4.13,1208,71.91,28.09,1.57,357011,1.23,6.48,1318,22.96,22.200001,18.98,3.14,72.97,6.48,13.27,17.28,20.37,33.02,1.54,,,12.5,,,,,
25025180400,2000,1822,772,21.42,5.6,13.47,43.00518,26.36,1.22,1.46,4.98,2.67,3.04,4.25,2.92,4.86,5.83,6.44,14.58,21.14,8.51,6.2,11.9,72233,3.38,4.98,800,52.59,47.41,3.5,303710,3.01,5.75,1132,37.53,24.200001,18.45,2.58,66.18,4.93,18.36,33.15,20.55,13.15,0.82,,,33.94,,,,,
25025180500,2000,4274,1898,26.3,13.51,8.42,35.35088,27.24,5.53,2.69,2.16,2.47,2.21,1.63,4.63,4.16,4,7.42,11.37,20.91,11.37,8.32,11,76470,6.33,3.37,1975,48.31,51.69,3.9,263801,0,8,1092,32.12,20.799999,19.58,4.03,61.51,8.51,22.67,27.28,17.23,12.31,4.1,,,33.03,,,,,
2.50170038099999e+20,2005,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2.50170038099999e+20,2005,4,4,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,,0,100,4,0,100,0,,0,0,,100,,,,0,0,0,100,0,0,0,0,100,,,,,100,
2.50170038099999e+20,2005,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2.50170038099999e+20,2005,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2.50170038099999e+20,2005,3100,1079,46.43,5.24,22.45,74.02,77.69,5.93,1.85,2.97,1.02,1.39,2.5,0.83,0.74,0.46,3.34,6.86,6.02,11.96,8.16,45.97,146283.45,7.032258,100,1079,84.71,15.29,0,524508,22.42,5.45,758.64,35.15,19.9,23.98,13.43,96.87,24.24,6.67,6.67,3.64,24.24,6.67,2.49,34.77419,,,,,11.19355,
2.50170038099999e+20,2005,3480,1172,51.62,7.58,22.69,76.43,86.65,1.62,2.82,0,1.62,5.97,1.28,0,0.94,1.79,3.92,10.32,10.15,14.16,12.63,32.77,122359.04,3.132184,100,1172,93.34,6.66,0,522328,0,0,1464.96,32.05,19.200001,40.34,27.44,89.72,0,23.08,11.54,41.03,12.82,11.54,3.82,36.09195,,,,,14.91379,
2.50170038099999e+20,2005,5055,1964,43.64,6.35,19.59,56.7,59.4,2.75,3.51,2.09,2.6,1.07,2.49,10.85,7.03,1.68,7.43,7.84,6.67,7.59,9.93,26.48,89413.79,4.667069,99.19,2210,61.1,38.9,11.13,527451,1.96,5.89,1169.57,49.87,30,38.12,16.17,90.65,4.06,28.01,34.69,15.58,6.94,2.88,3.97,70.22732,,,,,27.47938,
2.50170038099999e+20,2005,9138,3169,51.56,9.21,19.47,64.54,80.57,0.54,1.77,0.44,1.42,1.17,4.23,5.52,2.18,1.67,3.22,6.94,12.53,10.95,12.72,34.71,129623.89,2.618891,98.8,3169,87.79,12.21,0,580752,0,10.85,1047.49,36.7,26.6,35.68,12.14,91.24,23.77,21.96,13.18,9.82,6.98,13.44,4.47,46.79361,,,,,17.87043,
2.5017016050164e+20,2005,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2.5017016050164e+20,2005,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2.5017016050164e+20,2005,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2.5017016050164e+20,2005,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2.5017016050164e+20,2005,3290,1361,26.01,8.16,22.88,58.8,62.68,2.72,0.66,0,6.47,3.89,1.91,7.49,1.4,3.75,10.36,12.05,17.71,6.69,12.78,12.12,80857.29,4.053642,98.6,1397,47.1,52.9,2.58,565165,0,0,1710.21,36.81,24.4,60.13,48.59,76.84,2.79,5.28,16.86,18.62,47.07,9.38,1.9,55.83587,,,,,33.82979,
2.5017016050164e+20,2005,3895,1584,35.42,3,20.52,69.09,71.53,3.41,2.15,3.79,2.08,2.46,2.78,2.15,2.84,4.55,6.44,9.97,17.49,8.59,8.21,23.1,92561.71,4.518461,98.8,1631,74.87,25.13,2.88,511101,0,0,1329.8,27.89,24,37.39,24.67,95.75,0,13.86,41,29.2,15.93,0,5.51,38.76765,,,,,13.35045,
2.5017016050164e+20,2005,4038,1933,28.14,5.99,12.02,65.68,73.59,3,1.03,3.57,0.78,1.5,2.74,2.53,5.59,2.02,4.91,14.69,12.11,16.4,6.67,22.45,102485.07,3.368004,98.29,2160,71.55,28.45,10.51,510774,0,7.68,1275.3,25.64,26.1,33.48,12.15,88.79,2.43,21.91,26.4,22.1,17.98,1.5,7.27,42.2734,,,,,17.63249,
2.5017016050164e+20,2005,4579,2150,22.65,5.04,29.03,49.98,47.55,3.02,8.09,3.53,2.93,4.37,4.6,4.42,1.16,2.93,8.79,9.53,16.33,10.28,11.67,8.32,73234.92,9.259664,97.67,2351,40.65,59.35,8.55,482107,0.96,8.61,1287.29,46.39,29,31.97,24.9,81.55,0,15.46,34.5,12.99,25.1,2.39,5.08,56.14763,,,,,35.75016,
2.5017016050164e+20,2005,4879,2405,15.38,6.43,16.2,63.87,63.67,6.24,5.07,1.83,3.99,2.25,6.03,0.96,4.41,1.29,7.28,12.85,17.59,13.14,6.32,10.77,79891.55,5.547565,96.84,2547,34.76,65.24,5.58,589145,1.24,0,1528.18,28.04,24.299999,25.56,33.68,82.88,0,14.69,22.19,19.58,32.77,9.53,10.53,62.88174,,,,,30.2726,
2.5017016050164e+20,2005,6179,2674,28.61,7.77,18.84,57.56,57.01,4.38,2.54,2.77,5.01,2.66,2.47,1.76,3.59,3.89,6.17,6.96,18.06,14.25,11.97,13.54,92554.08,2.1039,100,2819,73.93,26.07,5.14,498348,17.77,15.27,1134.69,38.31,26.9,37.47,11.63,93.37,9.1,2.35,33.19,6.02,13.95,2.35,4.47,39.26131,,,,,13.58607,
2.5017016050164e+20,2005,7153,3252,26.54,9.02,27.64,67.23,61.74,8.58,4.8,1.66,3.57,1.97,2.06,5.9,2.18,1.17,5.72,8.15,11.84,10.67,9.93,21.8,90947.42,6.919831,98.52,3517,64.67,35.33,7.53,579117,15.22,15.67,1163.03,43.26,27.299999,30.53,20.07,91.75,6.25,9.69,11.78,12.5,23.55,5.34,3.96,50.59416,,,,,19.20872,
2.5017016050164e+20,2005,7231,2759,36.79,9.21,15.86,61.05,57.67,3.48,2.5,2.79,2.03,1.52,1.56,1.34,1.59,2.1,5,9.46,20.26,8.08,11.92,26.35,106925.73,1.507399,98.01,2846,81.37,18.63,3.06,609310,5.7,4.43,1384.3,36.19,22.4,36.74,19.31,90.23,5.49,3.38,29.11,23.84,12.45,15.61,5.33,35.84566,,,,,16.23565,
2.50170195599999e+20,2005,3059,980,45.31,3.18,6.99,38.05,33.85,6.12,3.98,2.35,1.22,6.84,0.41,0,4.18,1.53,10.41,11.73,16.63,12.04,13.57,8.98,85837.5,4.971638,98.27,1025,96.63,3.37,4.39,327872,0,14.29,788.07,51.52,50,41.99,26.38,93.36,60.71,14.29,0,10.71,0,0,2.68,34.35763,,,,,14.61262,
2.50170213099999e+20,2005,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2.50170213099999e+20,2005,6129,2211,50.07,12.86,13.96,51.04,55.05,1.99,1,3.08,2.8,6.51,3.48,2.08,3.71,0,3.3,7.51,15.65,14.02,6.02,28.85,104827.48,1.453061,99.5,2231,80.96,19.04,0.9,524617,5.9,23.59,1071.47,50.83,33.200001,36.73,28.16,87.93,6.17,15.82,19.57,16.62,10.72,1.61,3.4,48.31131,,,,,20.77011,
2.50170213099999e+20,2005,9007,3677,34.65,7.44,20.61,55.22,56.45,3.48,1.06,3.51,3.13,4.08,2.12,2.72,2.45,2.47,7.67,7.94,10.74,11.01,7.45,30.16,106667.4,3.757806,98.56,3689,84.5,15.5,0.33,392073,4.56,3.68,1306.91,69.12,39.599998,32.25,14.56,88.09,3.33,11.75,33.51,34.74,7.02,1.4,2.55,49.07294,,,,,19.37382,
2.5017030050304e+20,2005,2633,1257,24.66,2.56,12.3,30.75,25.03,7.32,12.17,4.53,4.69,2.47,2.7,8.19,2.39,2.78,7.32,4.14,14.64,6.28,3.82,16.55,60211.6,14.49563,100,1428,43.91,56.09,11.97,351961,2.47,4.65,941.76,51.48,32,32.37,15.38,91.65,24.27,41.86,7.12,2.33,2.47,14.83,1.9,56.21792,,,,,19.93683,
2.5017030052454e+20,2005,178,0,,0,12.59,37.76,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,49.44,,,,,,,0,,,,,,,
2.50170300599999e+20,2005,4790,1995,31.08,7.77,12.54,41.73,33.61,1.45,11.33,0,2.86,1.6,7.22,0.75,5.96,7.77,15.19,7.52,15.99,6.32,9.77,6.26,60666.13,10.98121,98.35,2154,68.02,31.98,7.38,339644,0,21.51,900.34,29.62,22.1,43.54,19.7,86.88,25.94,12.32,30.71,0,9.52,0,3.41,46.17954,,,,,25.4071,
2.5017046155368e+20,2005,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2.5017046155368e+20,2005,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2.50170461599999e+20,2005,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2.50170461599999e+20,2005,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2.50170461599999e+20,2005,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2.50170461599999e+20,2005,5973,2074,32.5,13.26,25.86,66.71,60.91,2.27,0.72,4.73,1.21,4.34,1.16,2.41,5.01,4.87,7.09,4.24,12.01,11.86,8.53,29.56,108919.34,5.607477,98.99,2111,79.07,20.93,1.75,592415,7.29,8,1255.68,63.13,32.799999,38.92,18.05,84.13,13.41,10.59,17.65,4.94,12.24,25.88,3.43,42.06335,,,,,16.13262,
2.50170461599999e+20,2005,7152,2657,37.75,5.84,20.99,61.84,62.29,1.32,3.58,1.02,1.43,3.39,2.11,1.69,3.42,0.87,7.26,6.93,15.28,10.76,6.51,34.44,112031.29,2.866331,98.76,2764,79.98,20.02,3.87,556118,2.87,0,1473.68,47.93,30.6,29.17,25.76,89.79,2.87,3.48,25.2,38.11,18.85,8.61,3.71,46.75615,,,,,19.22539,
2.50170507005105e+20,2005,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2.50170507005105e+20,2005,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2.50170507005105e+20,2005,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2.50170507005105e+20,2005,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2.50170507005105e+20,2005,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2.50170507005105e+20,2005,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2.50170507005105e+20,2005,24,14,0,0,0,58.33,58.33,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,,0,100,14,0,100,0,,0,0,2181.09,0,,,,100,0,0,0,0,0,100,0,100,,,,,100,
2.50170507005105e+20,2005,2140,863,33.95,9.89,17.9,64.12,64.33,4.4,1.51,0,3.48,4.63,13.44,1.39,0.7,4.4,7.53,5.56,8.92,18.19,14.14,11.71,83855.88,4.89022,100,863,46.81,53.19,0,670241,0,0,1793.05,51.2,32.5,46.05,22.75,88.01,0,2.92,0,29.21,61.8,6.07,5.58,50.6487,,,,,26.09781,
2.50170507005105e+20,2005,2280,877,36.26,7.78,16.77,74.33,74.13,1.14,0.91,0,1.14,3.08,1.6,2.51,0.91,2.85,1.03,9.46,15.62,14.6,6.5,38.66,127422.09,1.315789,100,886,68.07,31.93,1.02,769213,0,3.47,1984.89,26.78,20.299999,32.49,16.25,86.25,8.49,3.47,3.09,6.95,38.22,36.29,3.03,44.64912,,,,,19.51754,
2.50170507005105e+20,2005,2398,984,31.91,9.86,18.48,55.15,63.58,1.32,1.73,1.83,9.96,1.52,3.15,2.95,2.24,2.85,3.96,12.3,11.99,20.93,10.37,12.91,98326.72,1.45955,98.78,1042,53.25,46.75,5.57,474259,0,1.74,1491.12,51.95,31.299999,36.69,6.94,84.26,0,5.43,33.7,19.35,29.35,10.43,0.44,61.25938,,,,,20.30859,
2.50170507005105e+20,2005,2732,1216,29.61,5.36,31.87,71.89,70.93,2.55,1.56,4.44,1.89,1.4,1.89,1.4,5.02,5.1,6.58,14.64,16.69,10.86,8.72,17.27,86952.57,3.001464,100,1253,51.07,48.93,2.95,607130,0,2.29,1738.55,37.14,25,27.82,34.95,85.29,5.46,0,21.48,10.74,52.82,7.22,1.73,60.83455,,,,,33.27233,
2.50170507005105e+20,2005,2953,1113,37.65,11.93,28.8,67.14,77.06,0.9,1.35,2.88,2.61,2.96,0.81,0.81,1.44,1.71,2.07,7.73,11.59,8.81,6.65,47.7,149008.45,3.081612,100,1113,83.2,16.8,0,792648,0,0,1544.53,35.3,17.6,24.81,17.34,87.58,0,22.03,0,41.81,27.68,8.47,6.4,49.37352,,,,,14.66305,
2.50170507005105e+20,2005,3425,1301,39.82,10.1,20.56,60.97,70.71,0.85,2.31,5.69,2.54,4.92,2.15,0.85,2.08,0,6.69,5.38,7.84,13.07,7.15,38.51,128427.07,3.270073,100,1384,80.32,19.68,6,853688,0,4.26,1165.21,30.47,21.799999,46.41,20.92,86.65,11.17,31.91,9.57,13.83,23.4,5.85,0,41.28467,,,,,20.43796,
2.50170507005105e+20,2005,3433,1300,31.77,8.84,20.35,55.93,49.29,7.15,2.15,4.77,0.77,4.85,4.85,5.92,1.23,4.23,6.69,15.38,9.38,8.15,13.31,11.16,73365.72,4.6875,97.77,1434,48.31,51.69,9.34,577264,6.58,6.13,1473.68,43.6,28.799999,54.98,27.43,87.6,6.13,0,22.21,21.9,35.38,1.68,2.68,51,,,,,20.75,
2.50170507005105e+20,2005,4009,1566,35.57,9.89,18.54,74.37,74.38,2.68,0.57,3.13,4.53,2.81,3.26,4.15,1.47,1.98,4.79,7.66,13.98,7.66,8.24,33.08,105096.71,2.743826,100,1649,73.56,26.44,5.03,726812,0,0,1832.29,45.9,27.9,35.85,18.87,90.4,3.62,2.66,9.18,12.08,62.08,10.39,4.51,39.38638,,,,,19.63083,
2.5017058055368e+20,2005,3241,1042,33.49,8.2,13.61,35.16,24.77,0.86,2.3,1.73,3.65,3.17,3.65,0,2.3,8.73,5.95,8.45,16.41,11.71,15.55,15.55,101145.46,0.6170935,97.12,1064,98.56,1.44,2.07,412783,0,0,,0,,46.41,37.9,97.1,0,0,0,0,100,0,2.95,27.05955,,,,,4.998457,
2.5017058055368e+20,2005,3653,1137,46.26,4.73,12.97,27.91,24.24,0.7,1.32,2.73,1.23,1.58,4.93,0.62,2.29,3.96,6.51,12.4,22.43,19.96,11.26,8.09,98770.35,1.673066,100,1160,98.33,1.67,1.98,393054,0,0,986.45,100,39.799999,42.97,14.41,93.16,47.37,52.63,0,0,0,0,1.53,38.18779,,,,,19.65508,
2.50170580599999e+20,2005,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2.50170580599999e+20,2005,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2.50170580599999e+20,2005,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2.50170580599999e+20,2005,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2.50170580599999e+20,2005,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2.50170580599999e+20,2005,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2.50170580599999e+20,2005,498,168,36.9,4.1,13.43,38.43,38.39,0,0,0,3.57,0,0,5.36,0,10.71,0,5.36,26.79,21.43,14.88,11.9,100416.25,0,94.05,189,100,0,11.11,394144,,,,,,67.36,25,100,,,,,,,2.61,9.839357,,,,,9.839357,
2.50170580599999e+20,2005,661,228,35.53,5.42,23.31,50.41,47.17,0,3.51,0,0,0,0,11.4,6.14,0,4.39,9.21,10.96,15.79,8.33,30.27,113821.07,2.571861,100,228,84.65,15.35,0,410276,0,0,2181.09,22.86,13.2,22.73,0,86.96,0,22.86,0,0,0,77.14,5.42,35.24962,,,,,15.27988,
2.50170580599999e+20,2005,5191,1504,50.2,8.73,12.42,38.02,29.2,0,0.73,1.6,0.53,0,1.2,2.39,1.26,2.93,7.85,10.97,20.35,20.08,14.83,15.29,109094.83,0.2516454,100,1574,96.41,3.59,4.45,427389,0,0,1352.69,31.48,26.4,21.64,6.25,94.08,0,0,51.85,31.48,16.67,0,1.86,24.11867,,,,,5.875554,
2.50170580599999e+20,2005,5702,2023,42.76,6.67,9.7,43.76,25.22,2.32,1.24,3.06,0.84,3.76,7.66,5.59,4.1,0.44,5.78,16.56,14.98,20.66,6.13,6.87,80560.81,2.342606,98.71,2023,78.4,21.6,0,391201,3.33,7.36,1185.92,26.77,26.700001,41.91,28.73,89.1,7.13,16.86,43.71,11.88,9.74,0,5.23,38.42365,,,,,16.18318,
2.50170580599999e+20,2005,6180,1817,48.76,4.49,11.31,34.33,25.5,0.77,1.54,0,1.82,0.88,2.53,0.44,5.17,3.03,2.86,15.24,24.93,16.29,10.35,14.14,99832.01,1.950967,98.95,1862,94.55,5.45,2.42,386623,0,0,1744,19.19,25,31.68,5.7,83.1,7.78,16.67,15.56,7.78,11.11,41.11,4.21,42.10981,,,,,16.69544,
2.50170580599999e+20,2005,6525,2027,43.12,8.24,13.52,43.05,26.59,2.61,1.09,5.48,3.21,3.06,3.45,2.42,4.79,2.71,7.5,3.6,18.6,16.87,8.53,16.08,93293.1,5.316847,97.98,2110,87.07,12.93,3.93,423356,23.28,16.79,1002.8,38.93,25.299999,33.88,18.4,88.95,9.16,3.82,3.82,17.56,9.92,15.65,2.39,34.92366,,,,,12.73855,
2.50170580599999e+20,2005,7574,2827,33.89,7.31,17.96,43.09,32.59,1.87,1.27,2.62,0.6,3.57,4.6,2.33,5.98,1.95,4.95,18.22,16.77,15.14,6.15,13.97,89112.95,3.328895,100,3082,72.13,27.87,8.27,370164,0,5.03,1300.37,14.6,20.1,47.12,15.4,83.83,0,24.65,26.32,23.23,13.55,7.23,3.51,48.73251,,,,,27.1587,
2.50170580599999e+20,2005,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2.50170735099999e+20,2005,5101,1938,42.36,5.9,22.59,64.9,70.27,4.23,3.1,0.46,0.88,4.49,1.55,3.41,4.02,3.41,3.82,10.58,13.11,14.76,5.21,26.98,105785.59,5.116644,98.19,1997,76.93,23.07,2.95,539441,0,6.28,1100.9,45.63,29,36.96,16.71,89.05,6.05,36.74,24.42,11.4,7.21,7.91,1.92,53.02882,,,,,20.89786,
2.50170984009875e+20,2005,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2.50170984009875e+20,2005,2858,1193,24.06,8.37,11.37,51.18,52.87,1.76,6.79,3.52,4.36,4.78,1.09,4.11,1.68,3.69,7.71,3.35,13.75,16.01,13.58,13.83,99433.07,2.064381,98.99,1193,77.37,22.63,0,469899,3.7,0,1788.69,66.3,45.900002,41.03,30.56,93.05,0,5.19,18.52,11.11,40.74,20.74,2.16,31.6655,,,,,17.49475,
2.50170984009875e+20,2005,6325,2132,42.78,11.45,18.26,44.61,43.72,0.7,3.99,3.75,2.11,1.36,0.38,2.44,2.16,3.71,6.05,6.1,12.99,18.2,10.27,25.8,117099.79,2.324111,99.11,2164,92.96,7.04,1.48,481017,0,0,1997.97,15.33,27.5,32.81,24.12,90.62,0,0,14,25.33,16,44.67,5.15,34.24506,,,,,16.67984,
2.50170984009875e+20,2005,7529,2672,36.12,7.96,19.84,41.34,47.14,1.65,2.54,1.09,5.16,2.77,2.25,4.38,4.12,4.12,8.53,11.49,16.39,10.52,8.61,16.39,84905.55,1.832913,97.75,2717,79.34,20.66,1.66,459108,0,0,1444.25,29.9,25.1,46.63,13.41,85.3,0,15.21,28.76,20.04,20.41,15.58,2.91,41.21397,,,,,23.81458,
2.50170984009875e+20,2005,8271,3159,38.33,9.2,19.16,51.22,47.89,2.6,1.99,1.39,1.2,2.22,3.36,4.75,5.44,2.66,6.84,11.97,9.91,19.75,6.58,19.34,92624.93,2.841253,99.02,3218,64.61,35.39,1.83,490391,1.38,0.92,1675.33,43.38,28.1,39.2,25.43,84.62,4.24,4.88,18.89,16.31,45.07,8.29,3.71,46.11293,,,,,24.49522,
2.50171100011e+20,2005,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2.50171100011e+20,2005,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2.50171100011e+20,2005,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2.50171100011e+20,2005,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
