tractid90,totalpop,households,hhfam,hhchild,pcthhchild,popu25,popuempl,ind_finance,ind_professional,pctind_finance,pctind_professional,occ_profmanage,pctocc_profmanage,college,pctcollege,inc_0_5K,inc_5K_10K,inc_10K_15K,inc_15K_20K,inc_20K_25K,inc_25K_30K,inc_30K_35K,inc_35K_40K,inc_40K_45K,inc_45K_50K,inc_50K_55K,inc_55K_60K,inc_60K_75K,inc_75K_100K,inc_100K_125K,inc_125K_150K,inc_150K_more,pctinc_0_5K,pctinc_5K_10K,pctinc_10K_15K,pctinc_15K_20K,pctinc_20K_25K,pctinc_25K_30K,pctinc_30K_35K,pctinc_35K_40K,pctinc_40K_45K,pctinc_45K_50K,pctinc_50K_55K,pctinc_55K_60K,pctinc_60K_75K,pctinc_75K_100K,pctinc_100K_125K,pctinc_125K_150K,pctinc_150K_more,medhhincome,poverty,pctpoverty,publicassist,pctpublicassist,units,unitsocc,own,rent,pctown,pctrent,vacant,pctvacant,medianvalue,unitsrent,rent_0_300,rent_300_600,rent_600_750,rent_750_1000,rent_1000_more,pctrent_0_300,pctrent_300_600,pctrent_600_750,pctrent_750_1000,pctrent_1000_more,medianrent,incomerent_30_more,pctincomerent_30_more,medianpctincomerent,unitsmortgage,inc_mortgage_30_more,inc_nomortgage_30_more,pctinc_mortgage_30_more,pctinc_nomortgage_30_more,popupov,popu5,sameres,pctsameres,units_newres,pctunits_newres
"25025080400",1578,532,1319,731,50.03,670,319,16,116,5.02,36.36,29,9.09,25,3.73,73,75,90,78,31,14,14,15,17,14,13,10,46,11,10,8,0,14.12,14.51,17.41,15.09,6,2.7,2.71,2.9,3.28,2.71,2.51,1.93,8.9,2.13,1.93,1.55,0,14789,803,54.96,221,42.75,682,609,22,587,3.61,96.39,73,10.7,0,587,216,193,53,90,35,36.8,32.88,9.03,15.33,5.96,401,268,45.66,29.799999,0,0,0,,,1461,1273,887,69.68,246,40.4
"25025080500",4484,1835,3700,1903,42.62,2450,1368,72,601,5.26,43.93,277,20.25,184,7.51,231,229,216,191,91,74,83,98,102,48,34,70,194,96,33,11,0,12.83,12.72,12,10.61,5.05,4.11,4.61,5.44,5.66,2.66,1.89,3.89,10.77,5.33,1.83,.61,0,21678,1574,35.28,567,31.48,1956,1832,89,1743,4.86,95.14,124,6.34,189823,1707,456,442,195,328,285,26.39,25.58,11.28,18.98,16.49,576,694,40.16,27.799999,16,0,17,0,22.08,4461,3952,2487,62.93,701,38.26
"25025080600",1111,372,937,444,39.36,560,284,19,84,6.69,29.58,71,25,36,6.42,56,56,60,53,18,0,4,15,9,4,2,0,36,29,18,7,0,15.26,15.26,16.35,14.44,4.9,0,1.09,4.08,2.45,1.09,.54,0,9.81,7.9,4.9,1.91,0,14547,534,47.76,151,41.14,463,364,0,364,0,100,99,21.38,0,364,106,98,33,55,72,29.12,26.92,9.07,15.11,19.78,508,141,38.74,28.6,0,0,0,,,1118,1022,652,63.8,185,50.82
"25025080700",590,323,427,170,28.72,403,162,27,77,16.67,47.53,35,21.6,35,8.68,17,23,69,63,39,20,3,20,16,0,0,11,11,16,0,1,6,5.4,7.3,21.9,20,12.38,6.35,.95,6.35,5.08,0,0,3.49,3.49,5.08,0,.32,1.9,18056,175,29.56,145,46.03,349,334,21,313,6.29,93.71,15,4.3,0,313,109,96,23,39,46,34.82,30.67,7.35,12.46,14.7,355,95,30.35,27.799999,0,0,0,,,592,566,277,48.94,185,55.39
"25025080800",2736,884,2621,1429,48.64,1286,647,105,274,16.23,42.35,145,22.41,155,12.06,66,71,108,95,43,46,69,68,36,28,56,30,37,80,27,13,23,7.35,7.91,12.02,10.57,4.79,5.12,7.69,7.58,4.01,3.12,6.24,3.34,4.12,8.91,3.01,1.45,2.56,31288,1234,42,382,42.54,1048,959,6,953,.63,99.37,89,8.49,0,953,319,275,56,94,209,33.47,28.86,5.88,9.86,21.93,474,260,27.29,24.6,0,0,0,,,2938,2552,1116,43.73,669,69.76
"25025080900",3351,1474,1382,467,14.83,1894,1934,169,789,8.74,40.8,544,28.13,633,33.42,71,69,53,61,76,64,67,50,71,62,59,104,147,230,107,54,53,5.08,4.94,3.79,4.36,5.44,4.58,4.79,3.58,5.08,4.44,4.22,7.44,10.52,16.45,7.65,3.86,3.79,54589,789,25.06,67,4.79,1489,1399,187,1212,13.37,86.63,90,6.04,284468,1200,40,80,113,190,777,3.3,6.6,9.32,15.68,64.11,1241,615,50.74,31.6,13,0,0,0,0,3149,3049,868,28.47,933,66.69
"25025081000",4891,2151,3072,1246,25.48,3081,2284,236,1153,10.33,50.48,693,30.34,984,31.94,114,128,234,211,118,95,136,175,131,80,84,84,182,193,111,47,34,5.29,5.93,10.85,9.79,5.47,4.4,6.31,8.12,6.08,3.71,3.89,3.89,8.44,8.95,5.15,2.18,1.58,36242,1142,24.02,363,16.83,2300,2151,187,1964,8.69,91.31,149,6.48,560202,1944,270,269,133,223,1049,13.8,13.75,6.8,11.4,53.63,1078,1021,52.2,32.400002,12,0,0,0,0,4755,4570,1960,42.89,1095,50.91
"25025081100",3663,1271,1891,628,17.14,2565,1729,100,708,5.78,40.95,613,35.45,700,27.29,54,56,78,75,59,60,65,50,80,100,48,84,161,158,83,38,47,4.16,4.32,6.01,5.78,4.55,4.63,5.01,3.85,6.17,7.72,3.7,6.48,12.41,12.18,6.4,2.93,3.62,48525,351,12.79,136,10.49,1429,1271,311,960,24.47,75.53,158,11.06,228145,960,67,80,64,107,644,6.98,8.33,6.67,11.15,67.08,1200,469,48.85,29.799999,134,36,0,26.87,0,2744,3483,938,26.93,934,73.49001
"25025081200",3412,980,3007,1486,43.55,1701,1221,89,491,7.29,40.21,215,17.61,196,11.53,47,51,82,78,55,51,62,38,39,72,54,13,99,105,82,46,27,4.71,5.11,8.22,7.82,5.51,5.11,6.22,3.8,3.9,7.22,5.41,1.3,9.92,10.52,8.22,4.61,2.71,44732,912,27.08,419,41.98,1432,980,156,824,15.92,84.08,452,31.56,271635,815,309,254,27,45,180,37.91,31.17,3.31,5.52,22.09,422,221,27.12,19.200001,76,35,0,46.05,0,3368,3099,1510,48.73,489,49.9
"25025081300",4427,1670,3438,1639,37.02,2628,1321,194,429,14.69,32.48,250,18.93,131,4.99,179,187,253,212,68,68,59,54,63,64,57,59,198,87,20,6,39,10.69,11.17,15.12,12.67,4.06,4.06,3.52,3.22,3.76,3.82,3.41,3.52,11.83,5.2,1.19,.36,2.33,20502,1813,41.27,636,37.99,1858,1670,176,1494,10.54,89.46,188,10.12,218876,1494,452,414,137,229,262,30.25,27.71,9.17,15.33,17.54,440,568,38.02,27.5,70,32,20,32.32,20.2,4393,4063,2187,53.83,847,50.72
"25025081400",1818,687,1481,669,36.12,1023,810,59,354,7.28,43.7,265,32.72,313,30.59,8,16,78,74,51,26,28,34,24,23,15,11,115,65,53,38,59,1.11,2.23,10.85,10.29,7.09,3.62,3.89,4.73,3.34,3.2,2.09,1.53,15.99,9.04,7.37,5.29,8.21,49315,519,28.9,153,21.28,831,713,269,444,37.73,62.27,118,14.2,216203,443,74,66,17,29,256,16.7,14.9,3.84,6.55,57.79,1196,205,46.28,26.700001,109,45,0,37.82,0,1796,1666,684,41.06,464,65.08
"25025081500",2399,766,1894,912,38.19,1503,926,46,293,4.97,31.64,197,21.27,231,15.36,41,47,88,78,32,32,48,32,35,20,26,41,45,51,28,31,80,5.42,6.22,11.64,10.32,4.24,4.24,6.35,4.23,4.63,2.64,3.44,5.42,5.95,6.75,3.7,4.1,10.58,36879,567,26.25,170,22.49,843,763,171,592,22.41,77.59,80,9.49,217807,590,85,102,82,138,182,14.36,17.23,13.85,23.31,30.74,791,265,44.76,25.299999,21,9,0,18,0,2160,2193,1250,57,369,48.36
"25025081600",743,275,639,300,41.67,457,328,73,75,22.26,22.87,76,23.17,37,8.1,6,7,16,15,7,11,29,18,10,10,14,4,40,15,19,13,13,2.42,2.82,6.46,6.05,2.83,4.44,11.7,7.26,4.04,4.04,5.65,1.61,16.13,6.05,7.66,5.24,5.24,47437,137,19.03,11,4.44,301,252,76,176,30.16,69.84,49,16.28,155958,155,4,10,14,24,103,2.27,5.68,7.95,13.64,58.52,1251,53,30.11,24.799999,6,6,0,35.29,0,720,654,418,63.91,115,45.63
"25025081700",3713,1398,3221,1496,40.29,2293,1390,160,505,11.51,36.33,367,26.4,317,13.82,102,103,110,100,69,92,86,27,34,30,64,82,117,122,100,36,48,7.73,7.8,8.33,7.57,5.23,6.97,6.52,2.05,2.57,2.27,4.85,6.21,8.86,9.24,7.58,2.73,3.64,34889,917,24.7,329,24.92,1576,1425,338,1087,23.72,76.28,151,9.58,195349,1043,177,183,103,172,408,16.76,17.33,9.75,16.29,38.64,907,390,36.93,25.799999,146,41,14,18.47,6.31,3713,3385,1988,58.73,537,37.68
"25025081800",2914,1164,2152,968,33.05,1720,1106,119,406,10.76,36.71,276,24.95,266,15.47,37,49,141,133,72,8,32,78,67,81,56,78,112,122,57,70,43,2.99,3.96,11.4,10.75,5.82,.65,2.59,6.31,5.41,6.55,4.53,6.31,9.05,9.86,4.61,5.66,3.48,44889,647,22.46,337,27.24,1322,1171,280,891,23.91,76.09,151,11.42,213173,863,148,156,93,156,310,16.61,17.51,10.44,17.51,34.79,743,370,41.53,27.4,86,48,0,43.64,0,2881,2756,1421,51.56,619,52.86
"25025081900",3292,1187,2870,1251,38.18,1933,1511,129,535,8.54,35.41,356,23.56,379,19.61,19,28,99,88,50,64,71,63,52,50,55,49,99,139,136,80,56,1.58,2.34,8.26,7.34,4.18,5.34,5.92,5.26,4.33,4.17,4.59,4.09,8.26,11.59,11.34,6.67,4.67,51147,640,19.63,192,16.01,1334,1153,283,870,24.54,75.46,181,13.57,275734,863,101,127,109,184,342,11.7,14.72,12.63,21.32,39.63,897,397,46,28.200001,35,22,0,39.29,0,3260,2959,1528,51.64,477,41.37
"25025082000",3188,1163,2585,973,30.47,2126,1133,123,419,10.86,36.98,390,34.42,200,9.41,56,55,55,53,41,62,96,37,25,60,54,32,139,111,87,44,38,5.37,5.28,5.28,5.09,3.94,5.95,9.21,3.56,2.4,5.76,5.18,3.07,13.34,10.65,8.35,4.22,3.65,48846,725,24.66,187,17.95,1258,1139,382,757,33.54,66.46,119,9.46,259514,757,91,116,102,172,276,12.02,15.32,13.47,22.72,36.46,962,316,41.75,28.200001,64,45,12,44.12,11.76,2940,2931,1559,53.19,443,38.89
"25025082100",4628,1828,3997,1757,38.01,2679,1512,170,495,11.24,32.74,200,13.23,246,9.190001,158,162,190,160,75,143,145,93,93,60,45,13,158,161,45,32,66,8.79,9.01,10.56,8.889999,4.17,7.96,8.07,5.17,5.17,3.33,2.5,.72,8.79,8.95,2.5,1.78,3.67,30258,1439,31.38,482,26.81,2197,1852,149,1703,8.05,91.95,345,15.7,334196,1678,411,403,186,312,367,24.13,23.66,10.92,18.32,21.55,652,747,43.86,29,0,0,0,0,0,4586,4248,2296,54.05,864,46.65
"25025090100",4340,1450,3774,1607,37.03,2510,1747,234,561,13.39,32.11,353,20.21,314,12.51,83,83,82,83,76,63,60,61,60,55,45,93,182,177,94,39,121,5.7,5.7,5.63,5.69,5.21,4.33,4.11,4.19,4.12,3.78,3.09,6.38,12.49,12.15,6.45,2.68,8.3,51871,1018,23.59,368,25.26,1713,1450,382,1068,26.34,73.66,263,15.35,374300,1051,157,160,86,144,504,14.7,14.98,8.05,13.48,47.19,973,441,41.29,24.6,40,8,0,20,0,4315,3958,2211,55.86,606,41.79
"25025090200",2009,664,2011,939,44.63,1078,711,42,240,5.91,33.76,134,18.85,61,5.65,34,36,51,53,46,56,88,38,10,4,12,4,80,56,25,31,27,5.21,5.52,7.82,8.13,7.05,8.59,13.5,5.83,1.53,.61,1.84,.61,12.27,8.59,3.83,4.75,4.14,32169,537,25.61,171,26.23,829,689,106,583,15.38,84.62,140,16.89,245077,573,144,128,33,55,213,24.7,21.96,5.66,9.43,36.54,667,213,36.54,23.799999,3,0,0,0,0,2097,1868,806,43.15,368,53.41
"25025090300",2962,955,2509,1194,41.65,1498,1108,126,430,11.37,38.81,341,30.78,172,11.49,61,62,67,67,72,63,30,44,27,7,9,51,118,83,89,56,34,6.5,6.6,7.13,7.13,7.66,6.71,3.19,4.69,2.88,.75,.96,5.43,12.57,8.84,9.48,5.96,3.62,40382,944,33.13,230,24.49,1091,930,171,759,18.39,81.61,161,14.76,245077,743,127,130,71,120,294,16.73,17.13,9.35,15.81,38.74,884,282,37.15,23.799999,8,4,0,26.67,0,2849,2511,1583,63.04,478,51.39
"25025090400",1324,450,1190,530,41.25,766,438,40,198,9.13,45.21,116,26.48,150,19.58,22,24,41,39,36,42,23,12,14,17,11,3,16,31,45,15,12,5.49,5.99,10.23,9.73,8.98,10.47,5.73,2.99,3.49,4.24,2.74,.75,3.99,7.73,11.22,3.74,2.99,29589,397,31.06,116,28.93,527,438,150,288,34.25,65.75,89,16.89,324571,288,39,49,43,72,86,13.54,17.01,14.93,25,29.86,720,149,51.74,33.799999,29,0,0,0,0,1278,1201,560,46.63,200,45.66
"25025090500",1511,409,1414,792,52.21,700,423,67,89,15.84,21.04,46,10.87,19,2.71,9,13,43,35,4,3,9,16,12,18,22,21,23,79,23,17,12,2.49,3.6,11.91,9.690001,1.11,.83,2.5,4.43,3.32,4.99,6.09,5.82,6.37,21.88,6.37,4.71,3.32,53278,417,27.49,132,36.57,437,391,121,270,30.95,69.05,46,10.53,207291,270,21,30,31,53,135,7.78,11.11,11.48,19.63,50,1005,134,49.63,29.9,11,7,8,23.33,26.67,1517,1291,638,49.42,217,55.5
"25025090600",1999,552,1834,896,44.09,985,698,43,170,6.16,24.36,36,5.16,46,4.67,40,40,41,39,21,8,21,39,55,40,34,43,51,50,43,6,13,6.86,6.86,7.03,6.69,3.6,1.37,3.61,6.69,9.440001,6.87,5.83,7.38,8.75,8.58,7.38,1.03,2.23,43920,682,33.56,130,22.3,645,582,159,423,27.32,72.68,63,9.77,226006,423,29,51,65,110,168,6.86,12.06,15.37,26,39.72,813,198,46.81,26.200001,11,8,24,12.7,38.1,2032,1742,793,45.52,336,57.74
"25025090700",3124,1311,2329,940,30.09,2216,1360,149,250,10.96,18.38,251,18.46,257,11.6,41,53,147,133,80,66,57,42,42,73,60,55,81,207,84,48,44,3.12,4.04,11.21,10.14,6.1,5.03,4.34,3.2,3.2,5.56,4.57,4.19,6.17,15.78,6.4,3.66,3.35,44576,435,13.99,231,17.61,1402,1311,356,955,27.15,72.85,91,6.49,301222,914,135,135,67,113,463,14.14,14.14,7.02,11.83,48.48,973,408,42.72,29,44,25,13,37.88,19.7,3109,2967,1738,58.58,598,45.62
"25025090800",1068,441,794,313,29.61,769,550,73,140,13.27,25.45,120,21.82,94,12.22,5,7,24,18,1,20,37,22,17,27,35,28,77,49,38,33,15,1.1,1.55,5.3,3.97,.22,4.41,8.17,4.86,3.75,5.96,7.73,6.18,17,10.82,8.39,7.28,3.31,57206,120,11.35,66,14.57,531,480,203,277,42.29,57.71,51,9.6,253633,277,6,20,35,59,157,2.17,7.22,12.64,21.3,56.68,1085,94,33.93,26.9,18,0,6,0,11.11,1057,1047,494,47.18,272,56.66
"25025090900",2112,848,1448,678,30.36,1133,1080,114,376,10.56,34.81,382,35.37,324,28.59,25,33,94,78,21,24,42,39,22,49,25,12,90,179,74,30,15,2.94,3.88,11.06,9.18,2.47,2.82,4.94,4.59,2.59,5.76,2.94,1.41,10.59,21.06,8.71,3.53,1.76,49894,713,32.5,226,26.59,1353,861,0,861,0,100,492,36.36,0,830,81,86,51,86,526,9.76,10.36,6.14,10.36,63.37,1383,283,34.1,26.700001,0,0,0,,,2194,2026,305,15.05,861,100
"25025091000",2811,1179,2129,824,30.51,1815,1247,103,391,8.26,31.36,334,26.78,410,22.59,47,51,85,92,89,47,54,19,25,36,34,38,52,126,111,99,85,4.31,4.67,7.79,8.43,8.15,4.31,4.95,1.74,2.29,3.3,3.12,3.48,4.77,11.55,10.17,9.07,7.79,49885,391,14.56,158,14.48,1232,1127,412,715,36.56,63.44,105,8.52,289637,715,68,85,72,121,369,9.51,11.89,10.07,16.92,51.61,897,294,41.12,27.1,88,18,13,10.53,7.6,2686,2488,1414,56.83,530,47.03
"25025091100",4722,1688,4059,1646,34.86,3002,2266,193,640,8.52,28.24,542,23.92,468,15.59,33,37,65,73,86,51,61,95,88,72,66,68,209,296,156,81,120,1.99,2.23,3.92,4.4,5.19,3.08,3.68,5.73,5.31,4.34,3.98,4.1,12.61,17.86,9.41,4.89,7.24,62581,650,13.82,231,13.94,1826,1688,595,1093,35.25,64.75,138,7.56,276447,1068,41,73,93,157,704,3.75,6.68,8.51,14.36,64.41,1198,418,38.24,24,119,50,0,29.76,0,4704,4321,2522,58.37,777,46.03
"25025091200",3294,1166,2573,1181,35.85,2048,1428,115,403,8.05,28.22,436,30.53,448,21.88,37,41,77,73,58,54,37,24,34,63,55,51,159,181,84,48,82,3.19,3.54,6.64,6.29,5,4.66,3.19,2.08,2.93,5.43,4.75,4.4,13.72,15.62,7.25,4.14,7.08,57604,607,18.71,157,13.55,1272,1166,337,829,28.9,71.1,106,8.33,259336,823,60,85,87,146,444,7.24,10.25,10.49,17.61,53.56,1064,340,41.02,27.4,45,4,7,5.13,8.97,3245,3008,1398,46.48,527,45.2
"25025091300",2587,700,2353,1021,41.59,1274,828,54,145,6.52,17.51,119,14.37,86,6.75,38,39,51,43,30,49,24,25,14,31,38,45,82,81,45,25,30,5.52,5.66,7.4,6.24,4.35,7.11,3.48,3.63,2.03,4.5,5.52,6.53,11.9,11.76,6.53,3.63,4.35,50150,775,31.57,197,28.59,696,651,247,404,37.94,62.06,45,6.47,217272,404,46,54,41,69,193,11.39,13.37,10.15,17.08,47.77,850,216,53.47,33.200001,33,15,8,25.86,13.79,2455,2250,1327,58.98,290,44.55
"25025091400",2187,616,2020,787,33.94,1339,927,107,282,11.54,30.42,268,28.91,203,15.16,35,34,28,27,17,28,58,31,30,18,47,26,43,127,73,48,15,5.1,4.96,4.08,3.94,2.48,4.08,8.46,4.52,4.37,2.62,6.85,3.79,6.27,18.51,10.64,7,2.19,54091,561,24.44,99,14.43,724,665,222,443,33.38,66.62,59,8.15,243830,443,46,51,36,60,251,10.38,11.51,8.13,13.54,56.66,1191,246,55.53,32.200001,84,30,8,28.85,7.69,2295,2157,862,39.96,410,61.66
"25025091500",4520,1371,3782,1791,39.62,2467,1712,154,468,9,27.34,315,18.4,217,8.79,73,77,112,91,28,64,71,46,47,71,56,47,110,170,135,82,95,5.31,5.6,8.139999,6.61,2.03,4.65,5.16,3.35,3.42,5.16,4.07,3.42,7.99,12.35,9.81,5.96,6.9,50415,1133,25.58,310,22.53,1542,1371,361,1010,26.33,73.67,171,11.09,316372,1000,102,105,58,98,636,10.1,10.4,5.74,9.7,62.97,1151,433,42.87,28.6,43,8,0,14.81,0,4429,4091,1826,44.63,786,57.33
"25025091600",2752,1049,2202,998,34.45,1652,1278,121,354,9.47,27.7,323,25.27,314,19.01,61,64,92,80,38,48,55,40,36,43,21,24,142,137,88,31,30,5.92,6.21,8.92,7.76,3.68,4.66,5.33,3.88,3.49,4.17,2.04,2.33,13.77,13.29,8.54,3.01,2.91,44985,593,20.61,180,17.46,1145,1052,262,790,24.9,75.1,93,8.12,200518,772,66,79,64,107,458,8.47,10.14,8.22,13.74,58.79,1137,276,35.43,26.299999,15,10,0,27.78,0,2877,2551,1116,43.75,601,57.12
"25025091700",3315,913,2908,1457,45.96,1728,1387,158,387,11.39,27.9,306,22.06,265,15.34,29,31,49,51,39,11,50,53,40,58,53,57,106,109,87,21,72,3.17,3.38,5.35,5.57,4.26,1.2,5.46,5.79,4.37,6.33,5.79,6.22,11.57,11.9,9.5,2.29,7.86,54332,748,23.63,263,28.71,1010,910,320,590,35.16,64.84,100,9.9,266466,590,35,41,32,54,428,5.93,6.95,5.42,9.15,72.54,1276,296,50.17,30.799999,62,38,0,48.1,0,3166,2895,1201,41.49,524,57.59
"25025091800",3648,977,3218,1526,43.56,1766,1372,125,474,9.11,34.55,229,16.69,187,10.59,25,27,45,37,25,68,62,45,54,50,61,56,96,113,57,52,71,2.64,2.85,4.76,3.91,2.64,7.19,6.55,4.76,5.71,5.28,6.45,5.92,10.15,11.95,6.03,5.5,7.51,52876,598,17.32,232,24.52,1021,900,318,582,35.33,64.67,121,11.85,218163,582,7,21,36,60,460,1.2,3.61,6.19,10.31,79.04,1374,348,59.8,35.099998,67,30,0,30.61,0,3452,3113,1846,59.3,463,51.44
"25025091900",4016,1155,3820,1827,43.91,2331,1538,153,563,9.95,36.61,138,8.97,110,4.72,60,60,59,61,56,32,51,67,42,44,78,40,138,137,112,38,82,5.19,5.19,5.11,5.28,4.84,2.77,4.41,5.8,3.63,3.81,6.75,3.46,11.94,11.85,9.69,3.29,7.09,53285,824,20.14,239,20.67,1349,1232,363,869,29.46,70.54,117,8.67,285715,869,78,87,59,99,545,8.98,10.01,6.79,11.39,62.72,1219,460,52.93,34.5,133,34,5,23.13,3.4,4092,3749,1926,51.37,617,50.08
"25025092000",4964,1425,4509,1952,39.32,2703,2045,318,573,15.55,28.02,413,20.2,481,17.79,100,97,75,76,72,62,58,43,33,56,73,85,148,217,95,79,89,6.84,6.64,5.13,5.2,4.93,4.24,3.97,2.94,2.26,3.83,5,5.82,10.13,14.85,6.5,5.41,6.09,53807,1082,22.11,326,22.31,1578,1425,503,922,35.3,64.7,153,9.7,268961,903,38,49,45,76,695,4.12,5.31,4.88,8.24,75.38,1310,493,53.47,35.099998,109,28,28,17.95,17.95,4894,4546,2411,53.04,798,56
"25025092100",5838,2096,4623,1936,33.16,3719,2904,292,658,10.06,22.66,614,21.14,540,14.52,72,78,130,127,98,65,78,76,56,101,104,122,167,388,160,113,186,3.4,3.68,6.13,5.99,4.62,3.06,3.68,3.58,2.65,4.76,4.91,5.75,7.88,18.3,7.55,5.33,8.77,58269,839,14.64,308,14.53,2309,2096,772,1324,36.83,63.17,213,9.22,264149,1271,82,106,97,162,824,6.19,8.01,7.33,12.24,62.24,1155,590,44.56,29,173,50,28,17.73,9.93,5730,5352,2679,50.06,1083,51.67
"25025092200",3282,1108,2448,1014,33.01,2096,1702,168,554,9.87,32.55,544,31.96,598,28.53,16,21,61,57,36,28,34,15,23,38,25,41,105,184,144,82,168,1.48,1.95,5.65,5.28,3.34,2.6,3.15,1.39,2.14,3.52,2.32,3.8,9.73,17.05,13.35,7.6,15.57,80877,373,12.31,140,12.97,1166,1071,471,600,43.98,56.02,95,8.15,326710,591,36,49,49,82,375,6,8.17,8.17,13.67,62.5,1239,251,41.83,26.6,176,34,0,14.98,0,3030,2857,1652,57.82,536,50.04
"25025092300",3344,961,3342,1699,47.81,1824,1343,155,452,11.54,33.66,293,21.82,241,13.21,16,24,86,84,57,27,22,4,15,42,36,19,175,69,117,75,71,1.7,2.56,9.16,8.950001,6.07,2.87,2.34,.43,1.6,4.47,3.83,2.02,18.64,7.35,12.46,7.99,7.56,63883,838,24.09,252,26.84,1101,998,393,605,39.38,60.62,103,9.36,273595,589,37,40,26,44,442,6.12,6.61,4.3,7.27,73.06,1339,295,48.76,31,109,58,9,39.19,6.08,3479,3234,1689,52.23,424,42.49
